"Product GID","Product handle","Product title","Metafield namespace","Metafield key","Metafield type","Metafield value"
"gid://shopify/Product/1774404436038","flachesan2v-un-2u-48-bays","FlacheSAN2V-UN 2U 48 BAYS 7MM 12G SAS/SATA SSD SINGLE EPYC 800W HRP","global","130_System Memory","string","Supports 16x DDR4 ECC RDIMM/LRDIMM 2133/2400/2666 MT/s"
"gid://shopify/Product/1774404436038","flachesan2v-un-2u-48-bays","FlacheSAN2V-UN 2U 48 BAYS 7MM 12G SAS/SATA SSD SINGLE EPYC 800W HRP","global","170_Storage","string","4x SlimSAS for 16 SATA 6G and 4x 6G/12G SAS HBA/RAID controllers by using available PCIe slots"
"gid://shopify/Product/1774404436038","flachesan2v-un-2u-48-bays","FlacheSAN2V-UN 2U 48 BAYS 7MM 12G SAS/SATA SSD SINGLE EPYC 800W HRP","global","305_Expansion","string","Supports up to total of 7 PCIe slots; 3 PCIe3 x8; 4 PCIe3 x16"
"gid://shopify/Product/1774404436038","flachesan2v-un-2u-48-bays","FlacheSAN2V-UN 2U 48 BAYS 7MM 12G SAS/SATA SSD SINGLE EPYC 800W HRP","global","700_Environment","string","Environment"
"gid://shopify/Product/1774404436038","flachesan2v-un-2u-48-bays","FlacheSAN2V-UN 2U 48 BAYS 7MM 12G SAS/SATA SSD SINGLE EPYC 800W HRP","global","710_Operating Temperature","string","0&deg;C ~ 35&deg;C"
"gid://shopify/Product/1774404436038","flachesan2v-un-2u-48-bays","FlacheSAN2V-UN 2U 48 BAYS 7MM 12G SAS/SATA SSD SINGLE EPYC 800W HRP","global","720_Storage Temperature","string","-20&deg;C ~ 70&deg;C"
"gid://shopify/Product/1774404436038","flachesan2v-un-2u-48-bays","FlacheSAN2V-UN 2U 48 BAYS 7MM 12G SAS/SATA SSD SINGLE EPYC 800W HRP","global","730_Relative Humidity","string","5% ~ 95% relative humidity, non-condensing"
"gid://shopify/Product/1774404436038","flachesan2v-un-2u-48-bays","FlacheSAN2V-UN 2U 48 BAYS 7MM 12G SAS/SATA SSD SINGLE EPYC 800W HRP","global","800_Physical","string","Physical"
"gid://shopify/Product/1774404436038","flachesan2v-un-2u-48-bays","FlacheSAN2V-UN 2U 48 BAYS 7MM 12G SAS/SATA SSD SINGLE EPYC 800W HRP","global","810_Dimensions (W x H x D)","string","System: 26""x19""x3.5"" (LxWxH) Packaging: 36""x 24.5""x10.5""(LxWxH)"
"gid://shopify/Product/1774404436038","flachesan2v-un-2u-48-bays","FlacheSAN2V-UN 2U 48 BAYS 7MM 12G SAS/SATA SSD SINGLE EPYC 800W HRP","global","820_Weights","string","Gross: 25KG/55LBS; Net: 21.36KG/46LBS"
"gid://shopify/Product/1774404436038","flachesan2v-un-2u-48-bays","FlacheSAN2V-UN 2U 48 BAYS 7MM 12G SAS/SATA SSD SINGLE EPYC 800W HRP","global","family","string","server"
"gid://shopify/Product/1774404436038","flachesan2v-un-2u-48-bays","FlacheSAN2V-UN 2U 48 BAYS 7MM 12G SAS/SATA SSD SINGLE EPYC 800W HRP","global","product series","string","FlacheStreams"
"gid://shopify/Product/1774404436038","flachesan2v-un-2u-48-bays","FlacheSAN2V-UN 2U 48 BAYS 7MM 12G SAS/SATA SSD SINGLE EPYC 800W HRP","global","title","string","FlacheSAN2V-UN"
"gid://shopify/Product/1774404436038","flachesan2v-un-2u-48-bays","FlacheSAN2V-UN 2U 48 BAYS 7MM 12G SAS/SATA SSD SINGLE EPYC 800W HRP","global","171_Driver Bays","string","48x front hot-swap 2.5"" 7mm 6G SATA drive bays; 2x internal .5"" 7 or 15mm 6G SATA bays"
"gid://shopify/Product/1774404436038","flachesan2v-un-2u-48-bays","FlacheSAN2V-UN 2U 48 BAYS 7MM 12G SAS/SATA SSD SINGLE EPYC 800W HRP","global","220_Cooling","string","4x 80mm cooling fans"
"gid://shopify/Product/1774404436038","flachesan2v-un-2u-48-bays","FlacheSAN2V-UN 2U 48 BAYS 7MM 12G SAS/SATA SSD SINGLE EPYC 800W HRP","global","739_HTS Code","string","8473 30 5100"
"gid://shopify/Product/1774404436038","flachesan2v-un-2u-48-bays","FlacheSAN2V-UN 2U 48 BAYS 7MM 12G SAS/SATA SSD SINGLE EPYC 800W HRP","global","740_ECCN","string","4A994"
"gid://shopify/Product/1774404436038","flachesan2v-un-2u-48-bays","FlacheSAN2V-UN 2U 48 BAYS 7MM 12G SAS/SATA SSD SINGLE EPYC 800W HRP","global","741_Compliance","string","CE, FCC Class A, RoHS 6/6 compliant"
"gid://shopify/Product/1774404436038","flachesan2v-un-2u-48-bays","FlacheSAN2V-UN 2U 48 BAYS 7MM 12G SAS/SATA SSD SINGLE EPYC 800W HRP","global","resource_BIOS","string","BIOS Gigabyte MZ31-AR0"
"gid://shopify/Product/1774404436038","flachesan2v-un-2u-48-bays","FlacheSAN2V-UN 2U 48 BAYS 7MM 12G SAS/SATA SSD SINGLE EPYC 800W HRP","global","resource_Firmware","string","Firmware Gigabyte MZ31-AR0"
"gid://shopify/Product/1774404436038","flachesan2v-un-2u-48-bays","FlacheSAN2V-UN 2U 48 BAYS 7MM 12G SAS/SATA SSD SINGLE EPYC 800W HRP","global","resource_AVL","string","FlacheSAN2V-UN-AVL"
"gid://shopify/Product/1774404436038","flachesan2v-un-2u-48-bays","FlacheSAN2V-UN 2U 48 BAYS 7MM 12G SAS/SATA SSD SINGLE EPYC 800W HRP","global","resource_Data Sheet","string","DS_FlacheSAN2V-UN_E"
"gid://shopify/Product/1774404436038","flachesan2v-un-2u-48-bays","FlacheSAN2V-UN 2U 48 BAYS 7MM 12G SAS/SATA SSD SINGLE EPYC 800W HRP","global","resource_Product Brief","string","PB-FlacheStreams_AMD_E"
"gid://shopify/Product/1774404436038","flachesan2v-un-2u-48-bays","FlacheSAN2V-UN 2U 48 BAYS 7MM 12G SAS/SATA SSD SINGLE EPYC 800W HRP","global","processor","string","AMD"
"gid://shopify/Product/2034080677958","flachesan4n24m-un","FLACHESAN4N24M-UN EPYC UP Server 24bay","global","resource_Product Brief","string","PB-FlacheStreams_AMD_E"
"gid://shopify/Product/2034080677958","flachesan4n24m-un","FLACHESAN4N24M-UN EPYC UP Server 24bay","global","resource_Data Sheet","string","DS_FlacheSAN4N24M-UN_E"
"gid://shopify/Product/2034080677958","flachesan4n24m-un","FLACHESAN4N24M-UN EPYC UP Server 24bay","global","820_Weights","string","Net Weight (with SSD): 38lbs<br> Gross Weight: 55lbs"
"gid://shopify/Product/2034080677958","flachesan4n24m-un","FLACHESAN4N24M-UN EPYC UP Server 24bay","global","810_Dimensions (W x H x D)","string","System: 16”x7”x13.5” (LxWxH) <br>Packaging: 24”x 12”x18”(LxWxH)"
"gid://shopify/Product/2034080677958","flachesan4n24m-un","FLACHESAN4N24M-UN EPYC UP Server 24bay","global","800_Physical","string","Physical"
"gid://shopify/Product/2034080677958","flachesan4n24m-un","FLACHESAN4N24M-UN EPYC UP Server 24bay","global","741_Compliance","string","CE, FCC Class A, RoHS 6/6 compliant"
"gid://shopify/Product/2034080677958","flachesan4n24m-un","FLACHESAN4N24M-UN EPYC UP Server 24bay","global","740_ECCN","string","4A994"
"gid://shopify/Product/2034080677958","flachesan4n24m-un","FLACHESAN4N24M-UN EPYC UP Server 24bay","global","739_HTS Code","string","8473 30 5100"
"gid://shopify/Product/2034080677958","flachesan4n24m-un","FLACHESAN4N24M-UN EPYC UP Server 24bay","global","730_Relative Humidity","string","5% ~ 95% relative humidity, non-condensing"
"gid://shopify/Product/2034080677958","flachesan4n24m-un","FLACHESAN4N24M-UN EPYC UP Server 24bay","global","720_Storage Temperature","string","-20&deg;C ~ 70&deg;C"
"gid://shopify/Product/2034080677958","flachesan4n24m-un","FLACHESAN4N24M-UN EPYC UP Server 24bay","global","710_Operating Temperature","string","0&deg;C ~ 35&deg;C"
"gid://shopify/Product/2034080677958","flachesan4n24m-un","FLACHESAN4N24M-UN EPYC UP Server 24bay","global","700_Environment","string","Environment"
"gid://shopify/Product/2034080677958","flachesan4n24m-un","FLACHESAN4N24M-UN EPYC UP Server 24bay","global","501_Power","string","1+1 800W or 1600W AC/DC 80Plus Platinumredundant power supplies; Optional -48VDC available"
"gid://shopify/Product/2034080677958","flachesan4n24m-un","FLACHESAN4N24M-UN EPYC UP Server 24bay","global","302_Front I/O","string","Power On/Off with LED<br> Reset Switch<br> NMI Switch<br>Locate Switch with LED<br> 4xLAN LED<br> Warning LED"
"gid://shopify/Product/2034080677958","flachesan4n24m-un","FLACHESAN4N24M-UN EPYC UP Server 24bay","global","299_Other Features","string","Dedicated GbE for IPMI 2.0"
"gid://shopify/Product/2034080677958","flachesan4n24m-un","FLACHESAN4N24M-UN EPYC UP Server 24bay","global","220_Cooling","string","(6) 60x25mm fans or (4) 60x38mm + (2) 60x25mm"
"gid://shopify/Product/2034080677958","flachesan4n24m-un","FLACHESAN4N24M-UN EPYC UP Server 24bay","global","211_Supported OS","string","Windows 2016 64bit<br> Linux RHEL 7.3, 7.4, 7.5 x64 <br>SUSE 11 SP4 x64<br> SUSE 12 SP2 x64<br>Ubuntu 16.04 x64<br>Ubuntu 17.04 x64"
"gid://shopify/Product/2034080677958","flachesan4n24m-un","FLACHESAN4N24M-UN EPYC UP Server 24bay","global","171_Driver Bays","string","24x hot-swap M.2 or NF1 NVMe SSD drive bays <br> 2x Internal 2.5"" for OS drive bays"
"gid://shopify/Product/2034080677958","flachesan4n24m-un","FLACHESAN4N24M-UN EPYC UP Server 24bay","global","170_Storage","string","x48 Lanes PCIe"
"gid://shopify/Product/2034080677958","flachesan4n24m-un","FLACHESAN4N24M-UN EPYC UP Server 24bay","global","130_System Memory","string","Supports up to 16x DIMMs DDR4 RDIMM/LRDIMM/NVDIMM 2667/2400 MHz"
"gid://shopify/Product/2034080677958","flachesan4n24m-un","FLACHESAN4N24M-UN EPYC UP Server 24bay","global","110_Processor","string","Supports UP AMD EPYC (Naples) up to 180W TDP socket SP3"
"gid://shopify/Product/2034080677958","flachesan4n24m-un","FLACHESAN4N24M-UN EPYC UP Server 24bay","global","100_System","string","System "
"gid://shopify/Product/2034080677958","flachesan4n24m-un","FLACHESAN4N24M-UN EPYC UP Server 24bay","global","processor","string","AMD"
"gid://shopify/Product/2034080677958","flachesan4n24m-un","FLACHESAN4N24M-UN EPYC UP Server 24bay","global","product series","string","FlacheStreams"
"gid://shopify/Product/2034080677958","flachesan4n24m-un","FLACHESAN4N24M-UN EPYC UP Server 24bay","global","family","string","server"
"gid://shopify/Product/2034080677958","flachesan4n24m-un","FLACHESAN4N24M-UN EPYC UP Server 24bay","global","title","string","FLACHESAN4N24M-UN"
"gid://shopify/Product/3946399531078","flachesan4n24m-ur","FLACHESAN4N24M-UR 2ND GEN AMD EPYC UP Server 24 bay","global","100_System","string","System"
"gid://shopify/Product/3946399531078","flachesan4n24m-ur","FLACHESAN4N24M-UR 2ND GEN AMD EPYC UP Server 24 bay","global","110_Processor","string","Supports Single Socket AMD ROME&trade; up to 205W TDP socket SP3"
"gid://shopify/Product/3946399531078","flachesan4n24m-ur","FLACHESAN4N24M-UR 2ND GEN AMD EPYC UP Server 24 bay","global","130_System Memory","string","Supports up to 16x DIMMs DDR4 2666/3200 MHz"
"gid://shopify/Product/3946399531078","flachesan4n24m-ur","FLACHESAN4N24M-UR 2ND GEN AMD EPYC UP Server 24 bay","global","170_Storage","string","x48 lanes PCIe"
"gid://shopify/Product/3946399531078","flachesan4n24m-ur","FLACHESAN4N24M-UR 2ND GEN AMD EPYC UP Server 24 bay","global","171_Driver Bays","string","24x hot-swap M.2 or NF1 NVMe SSD drive bays
2x internal 2.5&quot; for OS drive bays"
"gid://shopify/Product/3946399531078","flachesan4n24m-ur","FLACHESAN4N24M-UR 2ND GEN AMD EPYC UP Server 24 bay","global","211_Supported OS","string","Windows 2016 64bit, Linux RHEL 7.3, 7.4, 7.5 x64
SUSE 11 SP4 x64, SUSE 12 SP2 x64,
Ubuntu 16.04 x64, Ubuntu 17.04 x64"
"gid://shopify/Product/3946399531078","flachesan4n24m-ur","FLACHESAN4N24M-UR 2ND GEN AMD EPYC UP Server 24 bay","global","220_Cooling","string","(6) 60x25mm fans or (4) 60x38mm + (2) 60x25mm"
"gid://shopify/Product/3946399531078","flachesan4n24m-ur","FLACHESAN4N24M-UR 2ND GEN AMD EPYC UP Server 24 bay","global","299_Other Features","string","Dedicated GbE for IPMI 2.0"
"gid://shopify/Product/3946399531078","flachesan4n24m-ur","FLACHESAN4N24M-UR 2ND GEN AMD EPYC UP Server 24 bay","global","302_Front I/O","string","Power On/Off with LED, Reset Switch, NMI Switch,
Locate Switch with LED, 4xLAN LED, Warning LED"
"gid://shopify/Product/3946399531078","flachesan4n24m-ur","FLACHESAN4N24M-UR 2ND GEN AMD EPYC UP Server 24 bay","global","501_Power","string","1+1 800W or 1600W AC/DC 80Plus Platinum
redundant power supplies; Optional -48VDC available"
"gid://shopify/Product/3946399531078","flachesan4n24m-ur","FLACHESAN4N24M-UR 2ND GEN AMD EPYC UP Server 24 bay","global","700_Environment","string","Environment"
"gid://shopify/Product/3946399531078","flachesan4n24m-ur","FLACHESAN4N24M-UR 2ND GEN AMD EPYC UP Server 24 bay","global","710_Operating Temperature","string","0&deg;C ~ 35&deg;C"
"gid://shopify/Product/3946399531078","flachesan4n24m-ur","FLACHESAN4N24M-UR 2ND GEN AMD EPYC UP Server 24 bay","global","720_Storage Temperature","string","-20&deg;C ~ 70&deg;C"
"gid://shopify/Product/3946399531078","flachesan4n24m-ur","FLACHESAN4N24M-UR 2ND GEN AMD EPYC UP Server 24 bay","global","730_Relative Humidity","string","5% ~ 95% relative humidity, non-condensing"
"gid://shopify/Product/3946399531078","flachesan4n24m-ur","FLACHESAN4N24M-UR 2ND GEN AMD EPYC UP Server 24 bay","global","739_HTS Code","string","8473 30 5100"
"gid://shopify/Product/3946399531078","flachesan4n24m-ur","FLACHESAN4N24M-UR 2ND GEN AMD EPYC UP Server 24 bay","global","740_ECCN","string","4A994"
"gid://shopify/Product/3946399531078","flachesan4n24m-ur","FLACHESAN4N24M-UR 2ND GEN AMD EPYC UP Server 24 bay","global","741_Compliance","string","CE, FCC Class A, RoHS 6/6 compliant"
"gid://shopify/Product/3946399531078","flachesan4n24m-ur","FLACHESAN4N24M-UR 2ND GEN AMD EPYC UP Server 24 bay","global","800_Physical","string","Physical"
"gid://shopify/Product/3946399531078","flachesan4n24m-ur","FLACHESAN4N24M-UR 2ND GEN AMD EPYC UP Server 24 bay","global","810_Dimensions (W x H x D)","string","System: 16&quot;x7&quot;x13.5&quot; (LxWxH)
Packaging: 24&quot;x 12&quot;x18&quot;(LxWxH)"
"gid://shopify/Product/3946399531078","flachesan4n24m-ur","FLACHESAN4N24M-UR 2ND GEN AMD EPYC UP Server 24 bay","global","820_Weights","string","Net Weight (with SSD): 38lbs; Gross Weight: 55lbs"
"gid://shopify/Product/3946399531078","flachesan4n24m-ur","FLACHESAN4N24M-UR 2ND GEN AMD EPYC UP Server 24 bay","global","family","string","server"
"gid://shopify/Product/3946399531078","flachesan4n24m-ur","FLACHESAN4N24M-UR 2ND GEN AMD EPYC UP Server 24 bay","global","processor","string","AMD"
"gid://shopify/Product/3946399531078","flachesan4n24m-ur","FLACHESAN4N24M-UR 2ND GEN AMD EPYC UP Server 24 bay","global","product series","string","FlacheStreams"
"gid://shopify/Product/3946399531078","flachesan4n24m-ur","FLACHESAN4N24M-UR 2ND GEN AMD EPYC UP Server 24 bay","global","resource_Data Sheet","string","DS_FlacheSAN4N24M-UR_E"
"gid://shopify/Product/3946399531078","flachesan4n24m-ur","FLACHESAN4N24M-UR 2ND GEN AMD EPYC UP Server 24 bay","global","title","string","FlacheSAN4N24M-UR"
"gid://shopify/Product/3946399531078","flachesan4n24m-ur","FLACHESAN4N24M-UR 2ND GEN AMD EPYC UP Server 24 bay","global","305_Expansion","string","2x PCIe 3.0/4.0 x16; 1x PCIe 3.0/4.0 x16 OCP 2.0 Mezzanine "
"gid://shopify/Product/3946399531078","flachesan4n24m-ur","FLACHESAN4N24M-UR 2ND GEN AMD EPYC UP Server 24 bay","global","301_I/O","string","2x USB 3.0 ports; 1x VGA port(s); 1x COM Port;
2x 1GbE ports; 1x 1GbE MGMT"
"gid://shopify/Product/3946399531078","flachesan4n24m-ur","FLACHESAN4N24M-UR 2ND GEN AMD EPYC UP Server 24 bay","global","161_Network","string","2x GbE ports, 1x GbE dedicated for IPMI"
"gid://shopify/Product/3946399531078","flachesan4n24m-ur","FLACHESAN4N24M-UR 2ND GEN AMD EPYC UP Server 24 bay","global","120_System Chipset","string","N/A"
"gid://shopify/Product/1970570330182","gridstreams-gs206g-un-2u-amd-epyc-server-with-6-gpus-and-6-nvme-2200w-hrp","GridStreams-GS206G-UN 2U AMD EPYC Server with 6 GPUs and 6 NVMe 2200W HRP","global","resource_Data Sheet","string","DS_GS206G-UN_E"
"gid://shopify/Product/1970570330182","gridstreams-gs206g-un-2u-amd-epyc-server-with-6-gpus-and-6-nvme-2200w-hrp","GridStreams-GS206G-UN 2U AMD EPYC Server with 6 GPUs and 6 NVMe 2200W HRP","global","820_Weights","string","Net Weight: 62lbs <br>Gross Weight: 72lbs"
"gid://shopify/Product/1970570330182","gridstreams-gs206g-un-2u-amd-epyc-server-with-6-gpus-and-6-nvme-2200w-hrp","GridStreams-GS206G-UN 2U AMD EPYC Server with 6 GPUs and 6 NVMe 2200W HRP","global","810_Dimensions (W x H x D)","string","System: 31.6”x19”x3.5” (LxWxH)<br>
Packaging: 40”x 24.5”x9”(LxWxH)"
"gid://shopify/Product/1970570330182","gridstreams-gs206g-un-2u-amd-epyc-server-with-6-gpus-and-6-nvme-2200w-hrp","GridStreams-GS206G-UN 2U AMD EPYC Server with 6 GPUs and 6 NVMe 2200W HRP","global","741_Compliance","string","CE, FCC Class A, RoHS 6/6 compliant"
"gid://shopify/Product/1970570330182","gridstreams-gs206g-un-2u-amd-epyc-server-with-6-gpus-and-6-nvme-2200w-hrp","GridStreams-GS206G-UN 2U AMD EPYC Server with 6 GPUs and 6 NVMe 2200W HRP","global","740_ECCN","string","4A994"
"gid://shopify/Product/1970570330182","gridstreams-gs206g-un-2u-amd-epyc-server-with-6-gpus-and-6-nvme-2200w-hrp","GridStreams-GS206G-UN 2U AMD EPYC Server with 6 GPUs and 6 NVMe 2200W HRP","global","739_HTS Code","string","8473 30 5100"
"gid://shopify/Product/1970570330182","gridstreams-gs206g-un-2u-amd-epyc-server-with-6-gpus-and-6-nvme-2200w-hrp","GridStreams-GS206G-UN 2U AMD EPYC Server with 6 GPUs and 6 NVMe 2200W HRP","global","710_Operating Temperature","string","Operating Temperature: 0°C to 35°C
<br>Non-Operating Temperature: -20°C to 70°C
<br>Humidity: 5% to 95% non-condensing"
"gid://shopify/Product/1970570330182","gridstreams-gs206g-un-2u-amd-epyc-server-with-6-gpus-and-6-nvme-2200w-hrp","GridStreams-GS206G-UN 2U AMD EPYC Server with 6 GPUs and 6 NVMe 2200W HRP","global","501_Power","string","1+1 2200W AC/DC high efficiency Platinum redundant power supplies"
"gid://shopify/Product/1970570330182","gridstreams-gs206g-un-2u-amd-epyc-server-with-6-gpus-and-6-nvme-2200w-hrp","GridStreams-GS206G-UN 2U AMD EPYC Server with 6 GPUs and 6 NVMe 2200W HRP","global","305_Expansion","string","6x PCIe Gen3 x16 Full Height Full Length for
Double Width co-processing GPGPU cards <br>
1x PCIe Gen3 x16 Full Height slot for NIC"
"gid://shopify/Product/1970570330182","gridstreams-gs206g-un-2u-amd-epyc-server-with-6-gpus-and-6-nvme-2200w-hrp","GridStreams-GS206G-UN 2U AMD EPYC Server with 6 GPUs and 6 NVMe 2200W HRP","global","302_Front I/O","string","Power On/Off switch & LED, Locate switch & LED,
<br>Reset switch, System warning LED, 4x LAN LED"
"gid://shopify/Product/1970570330182","gridstreams-gs206g-un-2u-amd-epyc-server-with-6-gpus-and-6-nvme-2200w-hrp","GridStreams-GS206G-UN 2U AMD EPYC Server with 6 GPUs and 6 NVMe 2200W HRP","global","301_I/O","string","2x USB 3.0 ports; 1x VGA port(s); 1x COM Port; 2x 1GbE ports; 1x 1GbE MGMT"
"gid://shopify/Product/1970570330182","gridstreams-gs206g-un-2u-amd-epyc-server-with-6-gpus-and-6-nvme-2200w-hrp","GridStreams-GS206G-UN 2U AMD EPYC Server with 6 GPUs and 6 NVMe 2200W HRP","global","220_Cooling","string","4x 80mm fans with Smart Fan Control
<br>10x 40mm fans with Smart Fan Control"
"gid://shopify/Product/1970570330182","gridstreams-gs206g-un-2u-amd-epyc-server-with-6-gpus-and-6-nvme-2200w-hrp","GridStreams-GS206G-UN 2U AMD EPYC Server with 6 GPUs and 6 NVMe 2200W HRP","global","171_Driver Bays","string","4x 2.5” hot-swap U.2 7mm NVMe drive bays <br>2x internal M.2 NVMe on board"
"gid://shopify/Product/1970570330182","gridstreams-gs206g-un-2u-amd-epyc-server-with-6-gpus-and-6-nvme-2200w-hrp","GridStreams-GS206G-UN 2U AMD EPYC Server with 6 GPUs and 6 NVMe 2200W HRP","global","150_Graphics","string","Support up to 6 GPGPU AMD Radeon or NVidia Tesla"
"gid://shopify/Product/1970570330182","gridstreams-gs206g-un-2u-amd-epyc-server-with-6-gpus-and-6-nvme-2200w-hrp","GridStreams-GS206G-UN 2U AMD EPYC Server with 6 GPUs and 6 NVMe 2200W HRP","global","130_System Memory","string","Supports up to 16x DIMMs DDR4 RDIMM/RDIMM/LRDIMM 2666/2400 MHz"
"gid://shopify/Product/1970570330182","gridstreams-gs206g-un-2u-amd-epyc-server-with-6-gpus-and-6-nvme-2200w-hrp","GridStreams-GS206G-UN 2U AMD EPYC Server with 6 GPUs and 6 NVMe 2200W HRP","global","120_System Chipset","string","N/A"
"gid://shopify/Product/1970570330182","gridstreams-gs206g-un-2u-amd-epyc-server-with-6-gpus-and-6-nvme-2200w-hrp","GridStreams-GS206G-UN 2U AMD EPYC Server with 6 GPUs and 6 NVMe 2200W HRP","global","110_Processor","string","Supports Single Socket AMD EPYC (Naples) CPU up to 180W TDP socket SP3"
"gid://shopify/Product/1970570330182","gridstreams-gs206g-un-2u-amd-epyc-server-with-6-gpus-and-6-nvme-2200w-hrp","GridStreams-GS206G-UN 2U AMD EPYC Server with 6 GPUs and 6 NVMe 2200W HRP","global","100_System","string","System"
"gid://shopify/Product/1970570330182","gridstreams-gs206g-un-2u-amd-epyc-server-with-6-gpus-and-6-nvme-2200w-hrp","GridStreams-GS206G-UN 2U AMD EPYC Server with 6 GPUs and 6 NVMe 2200W HRP","global","product series","string","GridStreams"
"gid://shopify/Product/1970570330182","gridstreams-gs206g-un-2u-amd-epyc-server-with-6-gpus-and-6-nvme-2200w-hrp","GridStreams-GS206G-UN 2U AMD EPYC Server with 6 GPUs and 6 NVMe 2200W HRP","global","family","string","server"
"gid://shopify/Product/1970570330182","gridstreams-gs206g-un-2u-amd-epyc-server-with-6-gpus-and-6-nvme-2200w-hrp","GridStreams-GS206G-UN 2U AMD EPYC Server with 6 GPUs and 6 NVMe 2200W HRP","global","title","string","GS206G-UN"
"gid://shopify/Product/1970570330182","gridstreams-gs206g-un-2u-amd-epyc-server-with-6-gpus-and-6-nvme-2200w-hrp","GridStreams-GS206G-UN 2U AMD EPYC Server with 6 GPUs and 6 NVMe 2200W HRP","global","resource_Product Brief","string","PB-GridStreams_AMD_E"
"gid://shopify/Product/1970570330182","gridstreams-gs206g-un-2u-amd-epyc-server-with-6-gpus-and-6-nvme-2200w-hrp","GridStreams-GS206G-UN 2U AMD EPYC Server with 6 GPUs and 6 NVMe 2200W HRP","global","processor","string","AMD"
"gid://shopify/Product/1774416035910","oss1a4-d5-1u-4-bays","OSS1A4-D5 1U 4 BAYS 7MM SSD 12G SAS/SATA DUAL XEON SP 500W HRP","global","100_System","string","System"
"gid://shopify/Product/1774416035910","oss1a4-d5-1u-4-bays","OSS1A4-D5 1U 4 BAYS 7MM SSD 12G SAS/SATA DUAL XEON SP 500W HRP","global","110_Processor","string","Supports Dual Intel&reg; Xeon&reg; SP (Skylake) up to 205W TDP socket LGA3647"
"gid://shopify/Product/1774416035910","oss1a4-d5-1u-4-bays","OSS1A4-D5 1U 4 BAYS 7MM SSD 12G SAS/SATA DUAL XEON SP 500W HRP","global","120_System Chipset","string","Intel&reg; C621 chipset"
"gid://shopify/Product/1774416035910","oss1a4-d5-1u-4-bays","OSS1A4-D5 1U 4 BAYS 7MM SSD 12G SAS/SATA DUAL XEON SP 500W HRP","global","130_System Memory","string","Supports 16x DDR4 ECC RDIMM/LRDIMM 2133/2400/2666 MT/s max 2TB capacity"
"gid://shopify/Product/1774416035910","oss1a4-d5-1u-4-bays","OSS1A4-D5 1U 4 BAYS 7MM SSD 12G SAS/SATA DUAL XEON SP 500W HRP","global","170_Storage","string","2x Mini-SAS HD (8 ports), 2x SATA-III, 1x Mini-SAS HD (4 ports) at 6.0 Gb/s"
"gid://shopify/Product/1774416035910","oss1a4-d5-1u-4-bays","OSS1A4-D5 1U 4 BAYS 7MM SSD 12G SAS/SATA DUAL XEON SP 500W HRP","global","305_Expansion","string","2x PCIe Gen3 x16, 2x PCIe3 x16 OCP 2.0 slots (Internal and External)"
"gid://shopify/Product/1774416035910","oss1a4-d5-1u-4-bays","OSS1A4-D5 1U 4 BAYS 7MM SSD 12G SAS/SATA DUAL XEON SP 500W HRP","global","700_Environment","string","Environment"
"gid://shopify/Product/1774416035910","oss1a4-d5-1u-4-bays","OSS1A4-D5 1U 4 BAYS 7MM SSD 12G SAS/SATA DUAL XEON SP 500W HRP","global","710_Operating Temperature","string","0&deg;C ~ 35&deg;C"
"gid://shopify/Product/1774416035910","oss1a4-d5-1u-4-bays","OSS1A4-D5 1U 4 BAYS 7MM SSD 12G SAS/SATA DUAL XEON SP 500W HRP","global","720_Storage Temperature","string","-20&deg;C ~ 70&deg;C"
"gid://shopify/Product/1774416035910","oss1a4-d5-1u-4-bays","OSS1A4-D5 1U 4 BAYS 7MM SSD 12G SAS/SATA DUAL XEON SP 500W HRP","global","730_Relative Humidity","string","5% ~ 95% relative humidity, non-condensing"
"gid://shopify/Product/1774416035910","oss1a4-d5-1u-4-bays","OSS1A4-D5 1U 4 BAYS 7MM SSD 12G SAS/SATA DUAL XEON SP 500W HRP","global","800_Physical","string","Physical"
"gid://shopify/Product/1774416035910","oss1a4-d5-1u-4-bays","OSS1A4-D5 1U 4 BAYS 7MM SSD 12G SAS/SATA DUAL XEON SP 500W HRP","global","810_Dimensions (W x H x D)","string","System: 21""x17""x1.74"" (LxWxH) Packaging: 36“x24.5""x10.5""(LxWxH)"
"gid://shopify/Product/1774416035910","oss1a4-d5-1u-4-bays","OSS1A4-D5 1U 4 BAYS 7MM SSD 12G SAS/SATA DUAL XEON SP 500W HRP","global","820_Weights","string","35lbs w/o HDDs"
"gid://shopify/Product/1774416035910","oss1a4-d5-1u-4-bays","OSS1A4-D5 1U 4 BAYS 7MM SSD 12G SAS/SATA DUAL XEON SP 500W HRP","global","family","string","server"
"gid://shopify/Product/1774416035910","oss1a4-d5-1u-4-bays","OSS1A4-D5 1U 4 BAYS 7MM SSD 12G SAS/SATA DUAL XEON SP 500W HRP","global","product series","string","OmniStreams"
"gid://shopify/Product/1774416035910","oss1a4-d5-1u-4-bays","OSS1A4-D5 1U 4 BAYS 7MM SSD 12G SAS/SATA DUAL XEON SP 500W HRP","global","resource_Data Sheet","string","DS_OSS1A4-D5_E"
"gid://shopify/Product/1774416035910","oss1a4-d5-1u-4-bays","OSS1A4-D5 1U 4 BAYS 7MM SSD 12G SAS/SATA DUAL XEON SP 500W HRP","global","title","string","OSS1A4-D5"
